loss,val_loss
1966.5399517354394,1926.0421777673669
1903.3273732946761,1899.7393551388302
1854.1251494719224,1817.4016995816617
1806.9366484880588,1772.2456384607262
1773.6854219463046,1739.8726196289062
1749.914851245053,1729.2052637048669
1724.48547807533,1696.4620237608215
1706.1798521612282,1683.8236752071896
1696.9949730873943,1689.0209944441513
1691.1379445924817,1659.791192956873
1686.77412189091,1668.5917836782094
1683.6591380813168,1657.0333293193096
1680.9664835091746,1666.0733040474556
1678.738573296031,1651.5576237858952
1676.6522549878891,1648.214617754962
1674.9494510818583,1694.175958581873
1673.3723775563997,1687.3821477116765
1671.8355507063077,1642.2605879500106
1670.4845453493308,1647.1941536568306
1669.2301022031268,1640.5335536647488
1668.1318179602974,1646.7861880740604
1666.969456831722,1646.5644745697846
1666.142746197864,1666.2422576079498
1665.117886634675,1691.5102464830554
1664.156124253774,1643.9877360575908
1663.1916270515208,1647.1303174817883
1662.4252355721462,1647.1972342826225
1661.5877958254205,1638.4858893317146
1660.8411515024775,1638.2740717707454
1660.1252738700791,1656.8705196896115
1659.2997981272442,1637.3866667876373
1658.5934658818535,1643.8553607012775
1658.004424046001,1643.351847055796
1657.295174390853,1642.0532432762352
1656.692696418537,1653.4646103317673
1656.1040238071284,1628.7786609546558
1655.5473214522513,1637.0936501992715
1654.8742343415813,1626.440300193993
1654.3340470915023,1645.9261573585304
1653.7446035502696,1638.1945792533256
1653.1969743901002,1648.7459230165223
1652.5962698371886,1625.8877068596917
1652.1597745809722,1639.3429037558067
1651.5238466429266,1647.036978231894
1650.9143152433553,1635.4779069230362
1650.5513916265302,1632.0533447265625
1649.8323512632423,1622.6751948176204
1649.4908596531227,1647.0288795264992
1649.1494228651513,1621.9500105574325
1648.6946852265435,1616.4696564545502
1648.2145631862643,1627.25082314981
1647.7877950694524,1625.8345576105892
1647.3731273805015,1615.230509165171
1647.0413961219936,1614.4849696803738
1646.5383218526124,1638.631167849979
1646.1271420521075,1695.7237119932433
1645.8560822225106,1638.6530811206715
1645.5221266242306,1654.8677236196156
1645.139458877009,1618.3163567620354
1644.7044757583778,1630.6867741765202
1644.2601436081993,1617.5900631466427
1643.9516327913254,1615.8722946579392
1643.5807598192305,1618.128331364812
1643.1864234576421,1610.7901042216533
1642.8320190195786,1634.8560172416069
1642.501939525778,1611.6401961043075
1642.2890684203824,1625.5219033730996
1641.907677036155,1625.249243658942
1641.5561650684756,1613.0820568187817
1641.1345049980168,1639.0654948466533
1640.8777891727216,1617.9679730389569
1640.4336056056372,1647.9711749102619
1640.2450673206513,1623.6391733530406
1639.8800640004672,1610.7630854426204
1639.489940104961,1624.0294997756546
1639.212215683555,1617.3694037360115
1638.9534073661791,1618.0986097181164
1638.59814596612,1610.7283349939294
1638.4165095253088,1610.6138619087837
1637.9936894992131,1616.6101973250106
1637.729662422539,1614.5244297336887
1637.4576692669095,1614.729342898807
1637.1400846955853,1621.880411508921
1636.7216509687373,1687.0141131426838
1636.4535018233332,1618.7876092034417
1636.2772318792618,1614.1341206318623
1635.9956556508032,1616.8024489944046
1635.6648458075274,1616.7126134923988
1635.3302485678917,1617.940300193993
