loss,val_loss
163.10808422379935,150.6491661693739
86.02054801835317,125.23551686950351
72.16134272183706,76.16354652073072
65.55655148182686,105.20556799225186
60.89917742429926,66.82140303694683
57.42306400492567,99.63382579969323
54.54774164211221,77.44667298897453
52.11054117547408,87.04664312238279
50.05422113860698,56.14757332076197
48.408076221192985,115.72307677890943
46.85109881556376,63.7930194709612
45.486522255324985,42.60791837650797
44.38693983091516,39.954981389253035
43.4283649044926,48.6532417172971
42.39691160744384,40.45143370006395
41.54958696064055,43.474876776985504
40.87020751357121,43.77387960060783
40.037929193537124,40.92769558533378
39.362321534140754,35.06958432301231
38.72599846769718,31.996602172436923
38.14479582182475,61.94821750599405
37.590203392796205,34.88738841595857
37.052456649036586,70.89209833352461
36.55621377466568,38.64241289574167
36.11403212017846,32.18637989914936
35.68129828926416,33.586735626925595
35.24846677299591,43.68035180672355
34.81456391344798,35.70427445743395
34.411792816737425,30.550463510596234
34.00512893058206,30.617751046367314
33.70773176398917,44.876113430313445
33.329249744003796,45.117989519368045
32.97272521995337,95.12352932017782
32.63116543068484,30.33707830439443
32.37869325105896,34.22265835689462
32.048484498941804,28.070288554481838
31.710987441403244,26.855551450148873
31.504113278565068,40.08397920235343
31.169607967927696,22.863912447639134
30.895463802069827,25.11052445743395
30.608409103244036,28.438605523627736
30.475415229772295,25.043886617473934
30.060223078879257,33.457067461117454
29.78583961535605,27.919138097244762
29.53982395050411,21.525722317073654
29.327110755023003,21.040004452933434
29.094421097450226,23.47939933123796
28.880570285899577,33.38027452904245
28.66639576694582,27.6114446779956
28.37024133652853,53.46994425939477
28.14844646657395,30.873138407002326
27.85120732211702,20.32546185410541
27.765427902836837,27.738504552322887
27.532926606915353,26.348582581333492
27.385983857708688,23.545384044232577
27.105418954573928,19.739842521107715
26.915237248170587,17.47951585702274
26.793843594575264,24.761201697847117
26.602304425238643,23.723339803840805
26.476926591361316,23.673050450242084
26.193120209073275,19.65217332995456
26.007403029403694,26.654229278149813
25.914680885523673,41.0500096756479
25.696325126270498,23.57047337811926
25.54286637699576,20.12382237289263
25.325395624480475,17.3531386061855
25.231851902237562,24.702953919120457
25.10881176314338,18.907785534858704
24.960923281024943,19.27940866480703
24.834357352493083,27.104584826075513
24.54625999596085,39.54496727819028
24.479052400256684,16.446049118819445
24.265154287669798,47.58064995122992
24.074962708331242,22.734606589960016
23.967002803291415,19.664172602736432
23.750032792542548,35.36635733687359
23.661068038192457,15.980352807304133
23.490869644323695,36.34752504721932
23.323462972112132,46.03430936647498
23.168972688025207,30.094161388666734
23.057528044211377,21.59392227815545
22.935071047774382,24.73252609760865
22.741166022668846,15.605722860149715
22.609877538377425,35.39321022966634
22.41568344885531,17.341684193714805
22.2307303587759,29.979439841664355
22.07159484957875,29.62031836613365
21.948171672038264,16.180047320282977
21.794172225495128,25.05288138596908
21.63521296106385,16.282910125411075
21.524798257328104,25.563489286795907
21.330840584305587,12.837388564711032
21.266190181692927,16.996605501226757
21.017912039632613,17.7887083110602
20.941866711705686,102.26830395408298
20.845940035977506,19.54129630068074
20.608329851077926,15.587503142978834
20.47084118996686,33.31748334739519
20.328958302242857,40.68024522325267
20.231429407029125,18.94732888366865
20.011146251903355,14.67488935071489
19.992884875972305,20.235662027545597
