loss,val_loss
3209.0915336403177,2981.600153932733
2773.750992571285,2731.678090240996
2636.2042246359247,2547.8745713056146
2555.42819233269,2511.760440942797
2501.9008338031103,2607.554575774629
2435.568716739361,2499.9709389896716
2371.5208936136205,2400.71240234375
2327.151962384583,2397.536321504237
2299.6991054578543,2297.1669566009004
2277.0938879458395,2348.762179720604
2259.1138481494863,2354.8993619239936
2244.4393318533826,2439.734955971928
2229.928938683219,2263.406605865996
2217.0359942367354,2237.0456261586337
2204.8368930652377,2425.222945080773
2193.2834399242806,2302.554631223517
2183.918632690935,2542.254418531515
2173.8244169092495,2203.7327289128707
2166.153942677389,2192.5039828025688
2157.781554661652,2687.2689097259004
2151.6768482079647,2352.764943889036
2143.979667226904,3549.4837120961333
2136.85807183131,2149.101087874073
2130.795396640576,2134.92825286348
2125.1390559030647,2224.092194948358
2119.433773618529,2133.266012728416
2112.9294923123675,2242.8181930283367
2108.556536422919,2276.404077562235
2103.443144710614,2144.6369835805085
2098.3891004299976,2217.9656568624205
2094.3361219844946,2060.4565202098784
2090.35439808468,2116.650299175715
2086.158619319983,2080.8483543266684
2081.8744569349174,2221.1980328058794
2078.3268925161315,2175.0192242121293
2074.002603003347,2318.0656994835804
2070.7519859863764,2031.6108580508474
2067.251618651912,2040.4547673629502
2063.9298956057382,2063.8813836566474
2060.0260431693296,2087.46389739473
2056.931517086139,2011.237603863215
2054.232919748524,2014.1401437533104
2052.032813332251,2166.6126671742586
2048.1669831238437,2361.376492154396
2045.6263833592602,2173.2235620530987
2043.1208561782073,2139.7463018902276
2040.3993736037169,2066.2772349212128
2037.7717460863794,2041.6957540221133
2035.8724518870206,2011.2464252019333
2032.885615955527,2077.959257067664
2030.7841472438802,2097.164163880429
