,loss,val_loss
0,1.2028580993104558,1.116672840751553
1,1.0555180949735807,1.0177266719430313
2,0.9872976962670323,0.9517511370765718
3,0.9458498308402856,0.9154092155551514
4,0.9157544644233677,0.8946995696586197
5,0.8917580020468953,0.8955977825208323
6,0.875821519722988,0.8610828692487661
7,0.8640271435559415,0.8621681751551964
8,0.8514230207175945,0.8457934405793788
9,0.8435729093205145,0.8282043256700287
10,0.8357889476119441,0.8292151234951257
11,0.831049066843871,0.8242155181421779
12,0.8226169861311731,0.8141676247367226
13,0.8174982357190143,0.8084420339200507
14,0.8132908757995156,0.7927704389164557
15,0.8006591977957623,0.7894138150195363
16,0.7968573063302617,0.7801772074086043
17,0.7922446743839753,0.7769782710372165
18,0.7886536478583788,0.7774195044367145
19,0.7851477882853841,0.7735512364949428
20,0.7825079032294066,0.7694192489647766
21,0.7795697451050306,0.7628615463917681
22,0.7772327019681567,0.762512871932192
23,0.7751164090674642,0.7622680972225934
24,0.7729882834279413,0.7575535210336393
25,0.7707529285787299,0.7570922307948353
26,0.7696018761829522,0.7538208400560118
27,0.7671696128317229,0.7638614213318251
28,0.7657800492118386,0.7572835770385394
29,0.7643905282020569,0.7502159532669669
30,0.7625040242828712,0.7494867006772782
31,0.761397037044116,0.7501463421152835
32,0.7599967649651234,0.7513433279832864
33,0.7588358203432551,0.7425607122326293
34,0.7575731714704045,0.7488238912400368
35,0.7566315399734207,0.7440337091066036
36,0.7552617363863751,0.7547184076051989
37,0.7539282432476955,0.7408636070880652
38,0.7532278858254112,0.7368234763501591
39,0.7522286831301389,0.7359719364969562
40,0.7512358958333422,0.7415530399168181
41,0.7505903487387,0.7358344804696523
42,0.7494252850852623,0.7475387169612394
43,0.748699674391829,0.733142140050152
44,0.7480708375934086,0.7352767449691583
45,0.746942196337822,0.7327009873766127
46,0.7462662889470691,0.7461383220071119
47,0.7451085373604587,0.731271894146298
48,0.7448539400183206,0.7337034185892318
49,0.7436205521174368,0.7330664556056138
50,0.7433121255524843,0.7317435328891169
51,0.7423753604344431,0.7633151719184337
52,0.741832772918226,0.7278665327432244
53,0.7415030738886665,0.7326608528240093
54,0.7411087754688461,0.7318614184114448
55,0.7399824080582721,0.7485535488583734
56,0.7398318944505342,0.7353482463547798
57,0.7389437961330876,0.7291682455054952
58,0.7387736115488627,0.723261583890163
59,0.7375734083792742,0.7276541459115214
60,0.737095685896164,0.7232275235207744
