,loss,categorical_accuracy,val_loss,val_categorical_accuracy
0,1.3151797161621301,0.3667667508125305,1.2697089535248651,0.395663857460022
1,1.2538254405635825,0.3994915783405304,1.217572515984565,0.4162048101425171
2,1.2098940427746632,0.42063048481941223,1.181607387444381,0.43699124455451965
3,1.1998868777908707,0.4255675673484802,1.1671706505999313,0.4462513327598572
4,1.1881397859174379,0.4320746660232544,1.1644725980719848,0.4491451680660248
5,1.187480551247694,0.43340110778808594,1.160290486453508,0.4488758146762848
6,1.1807184360600382,0.4375409781932831,1.1546705417749517,0.4532424807548523
7,1.1794132841687623,0.43913203477859497,1.1560599291179041,0.4515308439731598
8,1.1772859082335518,0.4395516812801361,1.1502609461586382,0.4563473165035248
9,1.171345265166622,0.44276830554008484,1.149718470376091,0.45609787106513977
10,1.1729543577381272,0.44262197613716125,1.1467303610236221,0.45811599493026733
11,1.1762005281286174,0.44050830602645874,1.1479099675952338,0.45736369490623474
12,1.175123771910224,0.4410419762134552,1.146374938122453,0.4581611156463623
13,1.1723243261681122,0.44292977452278137,1.1448120889702516,0.4586573541164398
14,1.1699993032581952,0.44386205077171326,1.1434940632680377,0.4597705900669098
15,1.1671471824181052,0.44558045268058777,1.141740205329988,0.4616600275039673
16,1.165502848538682,0.44738632440567017,1.141271267202525,0.46140792965888977
17,1.1652189660775147,0.4470818340778351,1.139587062670062,0.46130841970443726
18,1.1641995109398078,0.4478513300418854,1.137828619218099,0.46342208981513977
19,1.1626347742653758,0.44837838411331177,1.1373714957502512,0.46419429779052734
20,1.162284816608948,0.44957858324050903,1.1347187924093922,0.4659046232700348
21,1.161390948052309,0.44993290305137634,1.1374516548586344,0.46431371569633484
22,1.1598305911704256,0.4507256746292114,1.1344247195905066,0.46569496393203735
23,1.1586802716698505,0.45109879970550537,1.1327488144184874,0.46636104583740234
24,1.1574072882431705,0.4524097442626953,1.132858058976027,0.46644994616508484
25,1.157345739216491,0.4523444175720215,1.132055388862113,0.4669196605682373
26,1.1563446458330677,0.45262205600738525,1.13673988902585,0.46404701471328735
27,1.1555682943791759,0.4529445171356201,1.1322964738796653,0.4660014808177948
28,1.154322846541329,0.45325231552124023,1.1314901107040156,0.4681071937084198
29,1.153337839644512,0.4542820453643799,1.1323215274021454,0.4652172923088074
30,1.150789120570332,0.45612332224845886,1.1273237357631305,0.4690227210521698
31,1.150422896048159,0.45501017570495605,1.1298279898137542,0.4679678678512573
32,1.1499011234090983,0.4561454653739929,1.12945843822597,0.4680023491382599
33,1.1498295010622936,0.4568662643432617,1.1282230988448154,0.46847471594810486
34,1.1494969137671853,0.45668357610702515,1.126348825128625,0.46971797943115234
35,1.1501024212696656,0.4566282331943512,1.1300363448856643,0.4685238003730774
36,1.1483815988175183,0.457368940114975,1.1300099130563206,0.46739068627357483
37,1.147875168426237,0.4579358398914337,1.131207119011329,0.4682518243789673
38,1.1469197753065028,0.4590054154396057,1.131608800211949,0.46569496393203735
39,1.1469929442654392,0.45733240246772766,1.127148945425388,0.4703137278556824
