loss,val_loss
7195.047187226781,7076.8613314241975
6975.778940734833,6995.723843961148
6818.324892211417,6670.7216269003375
6659.640214474121,6551.656982421875
6550.458173619262,6424.468730204814
6440.468414370389,6437.286786053632
6325.370073170638,6328.5791048616975
6266.122222956928,6259.514559359164
6226.588320551324,6194.354030299831
6197.738574721347,6262.293077623522
6174.200836693543,6186.382406698691
6153.078900354765,6078.417863175676
6136.342682132931,6177.100005278716
6122.7628015110895,6107.397117820946
6111.87781962281,6088.815937763936
6102.184744139897,6055.002777924409
6093.566520263354,6123.974196975296
6085.494540903533,6027.02368823902
6078.152834429941,6119.8093921558275
6071.988791332549,6010.27741303315
6065.825838667155,6049.38762602935
6060.073994088239,6061.7847207559125
6052.595308074699,5990.168163402661
6043.279002367453,6091.631143105997
6036.585373347935,6062.9016773120775
6031.382584680605,5972.298184781461
6026.672852993855,6084.747621278505
6022.600450194956,5913.1843294710725
6018.128022254689,6000.8535189241975
6014.303033060155,6098.87664629962
6010.881713539364,5993.883462441934
6007.510791701918,5925.307056323902
6004.004981320352,5961.346966717694
6000.456205644949,6069.610526419975
5997.961584694795,5914.328788138725
5994.9280335530175,6050.063301705025
5992.415666285751,5887.112888645482
5989.424931207001,5906.827254011824
5986.506415897619,6003.113205368454
5984.445743148491,5907.879249366554
5981.83308095004,5981.671875
5979.272138338986,5916.106709248311
5977.207090085891,6030.1958700644
5974.43093091786,5913.584924646326
5972.322673211734,5948.541309253589
5970.212666178121,5958.32318610114
5967.357781706043,5954.375145164696
