,loss,categorical_accuracy,val_loss,val_categorical_accuracy
0,1.3200645860887064,0.3662142753601074,1.293874882903626,0.37910398840904236
1,1.257925792408424,0.4000847637653351,1.2196420351447383,0.4226676821708679
2,1.215513496165395,0.4184837341308594,1.1828286594128057,0.43910959362983704
3,1.1979859810076434,0.4281814992427826,1.180226867228218,0.43764275312423706
4,1.1884358776457489,0.43384623527526855,1.163798863207985,0.44907209277153015
5,1.1859053771832537,0.43460813164711,1.1583379952676625,0.4519817531108856
6,1.1862851341248646,0.4351453483104706,1.1570654835902652,0.4495694935321808
7,1.1792414394761002,0.4385510981082916,1.1495251912537245,0.45711836218833923
8,1.1767719938570382,0.44093799591064453,1.151365496939884,0.45595821738243103
9,1.1768953386201586,0.44056597352027893,1.1478136564829828,0.4573357105255127
10,1.1694135477168142,0.4446139931678772,1.145364995867949,0.4592426121234894
11,1.167973408191242,0.445260226726532,1.143814561149108,0.4603920578956604
12,1.1705215373723545,0.4435907304286957,1.1472901112386018,0.45819714665412903
13,1.168061792239513,0.44572514295578003,1.1430617829462029,0.45974400639533997
14,1.1687011570756691,0.4457952082157135,1.14108114710934,0.4612495005130768
15,1.167265023213041,0.44547489285469055,1.1401782995356706,0.46162155270576477
16,1.1661031642644444,0.4471343755722046,1.1386691172483998,0.4633137583732605
17,1.165325998309533,0.44812652468681335,1.1376291129631366,0.4636191129684448
18,1.1658719776703177,0.44731011986732483,1.1395890202073413,0.4611068069934845
19,1.1641394362905846,0.44847020506858826,1.1426769312862484,0.4616895616054535
20,1.1636367772869205,0.4487282335758209,1.1356692608511951,0.4650886058807373
21,1.1620171833146948,0.44860923290252686,1.1354129306291005,0.46495527029037476
22,1.1607995564139242,0.45066580176353455,1.134915956533622,0.4655340015888214
23,1.1605646493494646,0.44942784309387207,1.1325929467382079,0.4664754569530487
24,1.158948698592349,0.4513843059539795,1.1329510348555498,0.46627143025398254
25,1.1591074609267684,0.4505634605884552,1.1331177733604774,0.46689683198928833
26,1.1565477960745132,0.45322510600090027,1.1335758762827999,0.4659193754196167
27,1.1561988069847287,0.4525284469127655,1.1324383965293188,0.46719419956207275
28,1.1558465212244107,0.45380571484565735,1.1307143607211145,0.46747690439224243
29,1.15525878969249,0.4532451331615448,1.130270317013885,0.4682196378707886
30,1.1537325775976333,0.45397254824638367,1.1298980862512107,0.468247652053833
31,1.1523725606314414,0.45552414655685425,1.1299843960536942,0.467978298664093
32,1.1525767601704,0.45454201102256775,1.1290678524222901,0.46867436170578003
33,1.1511212064627905,0.4561470150947571,1.1298147620478236,0.46763157844543457
34,1.1522040240856943,0.45516377687454224,1.1372233891064278,0.46508994698524475
35,1.1508644747299595,0.45600131154060364,1.1266876400574168,0.4700571894645691
36,1.1515316557232502,0.45587894320487976,1.1272815888770442,0.46975982189178467
37,1.150594607844168,0.4566464126110077,1.1291650881708726,0.4673595428466797
38,1.1483413331329415,0.45758071541786194,1.1258713194000118,0.4708852767944336
39,1.1489981400667941,0.4578554332256317,1.1262759557362305,0.468997061252594
40,1.1480456418219895,0.4570935368537903,1.125735708668645,0.470621258020401
41,1.147971393578688,0.4577041566371918,1.1303053518597133,0.4665527939796448
42,1.1477007898491445,0.4577108323574066,1.1239613266953992,0.47127866744995117
43,1.1463863402944492,0.4581913352012634,1.1257781642520899,0.4705212414264679
44,1.1457951017252856,0.45916101336479187,1.1235397618269043,0.47160136699676514
45,1.14322288045131,0.46045592427253723,1.1257927165675456,0.46988117694854736
46,1.143694416672874,0.46069613099098206,1.1239049685115217,0.47109997272491455
47,1.1435837550152408,0.46063607931137085,1.1230998613336727,0.47117599844932556
48,1.1422044144676051,0.4609619677066803,1.1222239685579016,0.47261348366737366
49,1.1440767231726157,0.46043920516967773,1.1221739365979724,0.4727388322353363
50,1.1436812914313923,0.46003657579421997,1.1238912137436183,0.47084927558898926
51,1.142869544735259,0.46024900674819946,1.1215299268699115,0.4722481071949005
52,1.1411514439724029,0.4622310698032379,1.120983276816052,0.4738363027572632
53,1.1411970078537839,0.4619885981082916,1.1214589363556116,0.47327756881713867
54,1.1428457176766798,0.4600588083267212,1.1213692730803444,0.47354960441589355
55,1.1408190892877774,0.46192407608032227,1.1211973562084474,0.4728361964225769
56,1.1403702887152756,0.46171051263809204,1.1197562181933352,0.4743443429470062
57,1.1406764708510293,0.4620308578014374,1.1209428663305827,0.47255614399909973
