loss,val_loss
866.3001557658374,789.5152987205377
740.5940013746912,716.4189173811573
698.2503787572531,707.3703667074947
657.7720138445754,644.8884097341763
638.2888061148628,642.7683268918829
627.5533802568061,627.2579604326669
620.2758222938185,647.9811670335673
614.9309659485924,651.1309692382813
610.5238729424879,676.2068212476827
606.8656241605836,642.0704285702462
603.5383297400889,615.7783685199284
600.4435473859347,652.0769136073226
597.5595385613561,614.0628782110699
595.0762874481118,606.7294100486627
592.6840507719731,652.2649550615731
590.4738500686008,644.3838395458157
588.6029623417963,677.8196320097326
586.6414596074341,613.5704606395657
584.8762312991876,596.8083810579978
583.3170683861532,596.4196609755694
581.6577036186186,599.4948970471398
580.1319090744687,594.3805368197167
578.854415797954,691.7537932832362
577.4617042199161,657.3670041876325
576.3872787725862,707.9881349725239
575.0903008244294,576.8444300764698
574.0120055764759,576.5898667157707
572.9587848838408,575.8160536943856
571.8154721836478,638.6683837890625
570.7101011312949,597.9873789641816
569.6478050221504,591.8620214429952
568.7549251246229,610.8368124751721
567.7512553120503,585.5224578340175
566.9862075734839,581.1650043034957
566.1133114990669,579.630428611626
565.3967311906209,616.1476543879105
564.4519517331215,606.048143289857
563.6842765595297,564.1227528717558
562.8068808742671,584.9303816455906
562.2982871766197,567.3973556259931
561.426618272222,566.8660613496425
560.8989473277925,593.3889530505164
560.177557766304,601.039259053893
559.5198205113404,584.0018449169095
558.7808207089031,578.4202713271319
558.1682508775449,582.1175539178363
557.530940165779,557.6378250380694
557.1260076182161,590.8314587609243
556.2917382711391,553.8785056938559
555.9059577541091,653.1172239141949
555.4155948546108,548.7417325294624
554.7353881424309,669.898555225437
554.2728580590879,582.9928816455906
553.8039494651086,575.4193466962394
553.2416110239222,555.7380857306011
552.7656563417241,577.4581487106065
552.2028273255231,602.9627987619174
551.7023220321051,633.5172990184719
551.344613788224,543.4190297272246
550.7281173504122,558.7698171841896
550.3340660428387,578.8306483381886
549.9515585808773,543.6446469064487
549.4648072624082,559.764759955972
548.9458897707847,562.7055885444253
548.6829948264761,612.1126456567797
548.065727343838,584.6453282243115
547.8497671001846,645.0193748344809
547.3843894568705,555.6757460771981
546.8479170527695,583.1526257531118
