loss,val_loss
3134.731459816099,2700.819753873146
2573.1490585375304,2482.4871548927435
2424.685837430981,2481.7630437301377
2335.0722760825315,2673.7871879965573
2254.841885555814,2262.63061440678
2186.582318811381,2465.9418928760592
2140.706005199941,2480.45283203125
2105.1007113844325,2423.415860037076
2079.488558632895,2448.2869546146717
2056.9069915913,2529.9277749271714
2037.8121133983366,2094.7560704118114
2022.3436801971998,2244.116547768803
2008.4340235685881,2122.067797437765
1994.7378249847886,2101.067494537871
1982.681413435299,2092.344896633342
1972.2960224909184,2193.9936920683263
1960.5716744384279,2013.4223028667902
1951.4332228538765,2107.347470454846
1942.590064524046,2280.6543183924787
1933.7844786444048,2115.7218034130033
1924.5387899056261,2057.778021136785
1916.4827332928664,2040.134917074947
1908.2922200103258,2209.5796121888243
1900.171227927294,2401.536789095604
1894.8587864312808,1981.0197671146716
1886.5741643932076,2040.155501440016
1881.0334588363185,2477.2132920087392
1874.6945034456985,1940.494643802966
1869.6949354897097,2046.3326879469014
1864.1508974877327,1895.0517805713719
1859.4696532053415,1965.595705607786
1854.6903400678375,2078.9671742584746
1849.5389089506941,2030.4347784527276
1844.9745294783468,1982.977619339248
1840.3282031354497,1862.280670269465
1836.4065382355152,2001.127412854211
1832.3611841781983,1868.6350337658898
1828.5762453696532,2029.1805444749734
1824.3806675326218,1973.9200460143009
1820.89019326302,1893.3773772676113
1816.7807226195919,2190.0699160818326
1813.798315528588,1971.773588949947
1810.3707566383741,1896.3542112188825
1807.1000833821245,1879.1306396484374
1803.2493560180637,1968.0002979343221
