,loss,categorical_accuracy,val_loss,val_categorical_accuracy
0,1.189788838515953,0.4318723678588867,1.1483028343449468,0.45456647872924805
1,1.1851049408165222,0.4353622496128082,1.1440805126273115,0.45871683955192566
2,1.1833720295020909,0.4363933801651001,1.1425428527334462,0.46066930890083313
3,1.1774590535451868,0.4397217333316803,1.1405973797259124,0.46095040440559387
4,1.1760324230647399,0.4404732584953308,1.140024148484935,0.46147993206977844
5,1.1755164855623452,0.4408864378929138,1.139180443390556,0.46130964159965515
6,1.1744185470704243,0.44158342480659485,1.1378306889533996,0.4626599848270416
7,1.1747476010000757,0.4414895176887512,1.1362703699650971,0.46356019377708435
8,1.173316567357635,0.44222691655158997,1.135642690554909,0.4644710421562195
9,1.1732031570636656,0.44263121485710144,1.1340527567656145,0.46564897894859314
10,1.1667487735066602,0.44619515538215637,1.1341782137622003,0.4651470482349396
11,1.1680789886607488,0.445527583360672,1.1327754945340365,0.466324120759964
12,1.1673072534133457,0.4464825391769409,1.1316957878029865,0.4669457972049713
13,1.166184754477184,0.44691553711891174,1.1311264329371244,0.4667856991291046
14,1.1664801666456315,0.44737866520881653,1.1298430633544922,0.46677467226982117
15,1.1581385979977679,0.45119738578796387,1.1273649473812268,0.4691165089607239
16,1.1579595724626273,0.45130831003189087,1.1272886566493823,0.4689258635044098
17,1.1565959030554154,0.45199182629585266,1.1260536527633667,0.4695504903793335
18,1.1548582886403809,0.4533478915691376,1.1260189604759216,0.46940484642982483
19,1.1555187009242518,0.45275649428367615,1.125160168979479,0.4703950881958008
20,1.1537360943453752,0.4539073705673218,1.1236636382600536,0.4713076055049896
21,1.1524757321918622,0.4549854099750519,1.1229096916447514,0.4719713032245636
22,1.1518917207447987,0.45521456003189087,1.1239057073385819,0.4711768329143524
23,1.1503927725838992,0.45567554235458374,1.1227677476924398,0.4714413583278656
24,1.1501874660718943,0.45590516924858093,1.1214372506348984,0.47185665369033813
25,1.1490152914223026,0.45661240816116333,1.121556653354479,0.47230082750320435
26,1.1486508476024788,0.45653587579727173,1.1215991289719291,0.47212034463882446
27,1.1472781015065308,0.45747771859169006,1.119946554536405,0.4731288552284241
28,1.1460667482654312,0.45816123485565186,1.119556671536487,0.4733322560787201
29,1.1453947492365568,0.4588043689727783,1.1210456322587055,0.4731997847557068
30,1.144221170201184,0.4594212770462036,1.118827197033426,0.4741322696208954
31,1.1441659779437914,0.4593716561794281,1.1184433522431747,0.47443926334381104
32,1.1436416509362541,0.4596654176712036,1.119480602948562,0.47404903173446655
33,1.1436142982869086,0.45976144075393677,1.1186703917254572,0.4744163453578949
34,1.1431206721698943,0.4604598581790924,1.1175605309527854,0.4744541347026825
35,1.1430874396823834,0.4601047933101654,1.1173607403299084,0.4746919274330139
36,1.142746156635755,0.46018558740615845,1.1164896037267602,0.4754044711589813
37,1.141624035786821,0.4610126316547394,1.118593674638997,0.47407832741737366
38,1.1414124381732524,0.4607454538345337,1.117264679722164,0.47474417090415955
39,1.1410192476993721,0.461333304643631,1.1171003090816995,0.4750656187534332
40,1.1410473336848188,0.46146297454833984,1.1151102324154065,0.4764104187488556
41,1.1404887701672635,0.46122097969055176,1.116384930714317,0.47597262263298035
42,1.139597056739043,0.4625515341758728,1.1150716249839119,0.47606348991394043
43,1.1393520191895772,0.4622914493083954,1.114576704605766,0.4766843020915985
44,1.139154823387922,0.46224692463874817,1.1146763009610383,0.4762613773345947
45,1.1385463727921983,0.46252813935279846,1.1150601394280144,0.4761696457862854
46,1.1377401073369993,0.4635096490383148,1.1136064314842224,0.4770197570323944
47,1.1379757126460748,0.46273258328437805,1.1146373660668083,0.47661125659942627
48,1.137488651171824,0.4629448354244232,1.1131890890909277,0.477428674697876
49,1.1376724226727368,0.4631999731063843,1.1144291994882667,0.4767284691333771
50,1.1363732549206438,0.46394088864326477,1.1137231839221458,0.477040559053421
51,1.1363413753461076,0.4637637138366699,1.1126607154763264,0.47788217663764954
52,1.1366240202255968,0.4641793668270111,1.1122884524386862,0.47808772325515747
53,1.1366337364747665,0.46383777260780334,1.1124843654425247,0.4777781665325165
54,1.1367908162544704,0.46388739347457886,1.1124446401388748,0.47754546999931335
55,1.1351338743797015,0.4646579921245575,1.1121756897801938,0.47789323329925537
56,1.1354857867445758,0.464261919260025,1.1125622522312661,0.4777989685535431
57,1.1357606627771575,0.46420133113861084,1.1117889491371487,0.4782087206840515
58,1.1355645314875467,0.4648022949695587,1.1116290472901387,0.4781170189380646
59,1.135037841575412,0.4653387665748596,1.1114570727555648,0.478615939617157
60,1.133458923099695,0.46591493487358093,1.1115399281874947,0.478426992893219
61,1.1340652137605476,0.4655173420906067,1.1115978277247884,0.4784235954284668
62,1.1341327564636752,0.4656037986278534,1.1115657556575278,0.47839003801345825
63,1.1342530375987248,0.4653678238391876,1.1108565925515217,0.47871193289756775
64,1.1336878741427672,0.4656739830970764,1.1110657409999682,0.47875523567199707
65,1.1335729687584155,0.46563640236854553,1.11049400402152,0.4793722331523895
66,1.133302983074991,0.4661087393760681,1.1101732974467071,0.4790512025356293
67,1.1328975982174645,0.465913861989975,1.1106641614955404,0.4790223240852356
68,1.13316165155181,0.46577319502830505,1.1102314935559812,0.47895097732543945
69,1.1326268344728279,0.4663110673427582,1.1102903164987978,0.479173481464386
70,1.1322894151773537,0.46616828441619873,1.1117190699991972,0.47861552238464355
71,1.1321894784278206,0.4661654531955719,1.1095933041365251,0.47957688570022583
72,1.1319122407017668,0.46701693534851074,1.1097636121252308,0.47949281334877014
73,1.1326360773451962,0.4662168323993683,1.1114252763209136,0.47883251309394836
74,1.1317404296643847,0.4667547047138214,1.1098814009583515,0.4797488749027252
75,1.1310100574451885,0.4671618342399597,1.1095926619612653,0.4797654449939728
76,1.1308427152304592,0.46697336435317993,1.1112078306985937,0.47865885496139526
