loss,val_loss
1.2791387464101862,1.2631136268023118
1.2435221055749457,1.2301940331029972
1.208864798120331,1.1838071923102105
1.1416177241390215,1.1269461649180672
1.0869376748884705,1.0673170864885648
1.054400009406525,1.0307569042328866
1.0284894014215331,1.0267845236384807
1.0078748900221697,1.0002414552788983
0.9913344397592141,1.0035853320147672
0.9789022885199646,0.9732938234793918
0.9688774677410342,1.0519981420708029
0.9620980953866294,0.9349210399925608
0.9517638548237743,0.9453868931744418
0.9443522514432416,0.9471127445507536
0.9371482422702172,0.9126069724863372
0.918211989294706,0.9065809689070048
0.9080578419709678,0.925253353519634
0.9004704131620802,0.8877059089712457
0.8940415096181648,0.9143559305291428
0.8893167915155125,0.915584326296387
0.8837964500144926,0.8793771622136413
0.8794690873737714,0.8820638866092636
0.8754821253396972,0.8732027152398244
0.8724350394228979,0.88200422549693
0.8687733210011177,0.8737716653553456
0.8656830870396017,0.8546623726247324
0.8631850489475908,0.9127327537698536
0.8609940788732372,0.8664417520848519
0.8581454628081228,0.8474261816369657
0.8561988153808853,0.8517336609610475
0.8541852101556978,0.8475718334291908
0.8524231050406231,0.8517809588152201
0.8501985124589364,0.8466627906457678
0.8490233191687392,0.8853320626127701
0.8477224917823802,0.8491821226320768
0.845678471134337,0.8356441007405266
0.843848338799166,0.8737557189371469
0.842513770371591,0.8659519948862202
0.8417491260230034,0.8383918703108368
0.8407472938552457,0.8369553104321297
0.8390783002346968,0.8304633513371285
0.8380419883782059,0.8536632198631662
0.8372149561180947,0.8192317871367385
0.8362809607057329,0.8225781895308827
0.8352430078699636,0.8714641407511635
0.8338067415922289,0.8228661793399545
0.8333429938166405,0.822987325325077
0.8323610228283209,0.8293471963782059
