,loss,categorical_accuracy,val_loss,val_categorical_accuracy
0,1.3590232746749273,0.3147648572921753,1.7267412116398682,0.21103565394878387
1,1.33633105364223,0.3520921468734741,1.651722322444658,0.2860299348831177
2,1.3282162294549458,0.3610439896583557,1.4609691911452525,0.30307242274284363
3,1.3217949254364618,0.3659985065460205,1.3165870131673039,0.3721746504306793
4,1.308530316514484,0.3752675950527191,1.3114688275633632,0.37256279587745667
5,1.2921035572633905,0.384106308221817,1.2812859560992267,0.38678866624832153
6,1.2629638418639446,0.3966885209083557,1.2712509672384005,0.3984566628932953
7,1.2336976622457558,0.4076596796512604,1.2113036166977238,0.42078739404678345
8,1.222555431047103,0.41371476650238037,1.220975851690447,0.41407591104507446
9,1.2147082521417047,0.4185977280139923,1.1954618789054252,0.4350331723690033
10,1.2101439224124628,0.42148879170417786,1.189132492284517,0.434800922870636
11,1.205944010766886,0.4245343506336212,1.1795124177997176,0.44114747643470764
12,1.2018521835574996,0.4261122941970825,1.1776134081788965,0.44143611192703247
13,1.19884325488139,0.42609572410583496,1.1712140304011267,0.4467044770717621
14,1.1941467496634877,0.4301978647708893,1.1728825738301147,0.44399067759513855
15,1.1871669750429144,0.4344765245914459,1.1728218350861523,0.4442394971847534
16,1.184454579137813,0.4357675611972809,1.1650248894820343,0.4499988257884979
17,1.1846305084767315,0.4356461763381958,1.165260225534439,0.4473215341567993
18,1.183056710803576,0.43516895174980164,1.164843248354422,0.44558975100517273
19,1.184345986883519,0.435086190700531,1.1604300318537533,0.4510604739189148
20,1.1815746551179616,0.43767380714416504,1.1591493664561092,0.4489538073539734
21,1.1801163234279655,0.4384820759296417,1.158030791862591,0.45252683758735657
22,1.1803549474242043,0.4382062256336212,1.155491917519956,0.45262637734413147
23,1.1782531542966594,0.4396213889122009,1.154615268513963,0.453542023897171
24,1.1779218501290358,0.439913809299469,1.1596763198440139,0.45192304253578186
25,1.1770039547634663,0.4392186403274536,1.158539808279759,0.45011162757873535
26,1.1764813957914795,0.4405427873134613,1.1500972469110746,0.4579610824584961
27,1.1761155961531171,0.44116148352622986,1.1546372094669857,0.4542320966720581
28,1.1764132188538374,0.44017866253852844,1.1498715724494006,0.45716485381126404
29,1.1753880485976482,0.44111108779907227,1.1477371478402936,0.45674020051956177
30,1.170751177658469,0.44500353932380676,1.148048376714861,0.45804402232170105
31,1.168654078817637,0.4446200728416443,1.1491809390686654,0.4559638798236847
32,1.170528552626486,0.44369593262672424,1.146666122449411,0.458107054233551
33,1.1679285064255451,0.44598835706710815,1.1461390168280214,0.4589828848838806
34,1.172520152593063,0.443331778049469,1.1478432763267208,0.45838239789009094
35,1.1697026760564686,0.4449511170387268,1.1507468827672906,0.45196616649627686
36,1.1704959970409587,0.4441787004470825,1.1516470313072205,0.45494869351387024
37,1.1711622875289525,0.4437822997570038,1.1469322692703556,0.4588402211666107
38,1.169265784786246,0.44590285420417786,1.1467331704255697,0.4594838619232178
